material_id,material_name,material_type,product_category,strength_score,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,cost_per_unit,recycled_content_percent
1267,Corrugated Cardboard,Fiber,E-commerce,5.177480669220055,16.82,0.43,0.6163464674297301,63.08,37.91,45.62
1268,LDPE,Plastic,Cosmetics,6.959877669434247,19.63,0.13,4.81,67.85,66.14,79.72
1269,Corrugated Cardboard,Fiber,Automotive,5.800061644357911,18.19,0.62,1.1293495297651237,88.08,19.81,14.73
1270,Bioplastic PHA,Bioplastic,Automotive,5.5833251574186065,22.38,0.49,1.687784513322836,40.42,74.83,65.95
1271,Paperboard,Fiber,E-commerce,6.0849456583796275,17.73,0.62,0.8024713403808581,89.05,92.01,78.86
1272,Molded Pulp,Fiber,Automotive,6.580367191567614,15.17,0.83,1.2300582281115364,53.67,91.74,
1273,LDPE,Plastic,Food,7.5597019777867,9.58,0.12,4.27,70.86,53.01,25.11
1274,Tinplate,Metal,Electronics,8.079237650696715,18.82,0.03,5.91,41.66,129.96,26.81
1275,Compostable Film,Bioplastic,Electronics,5.961013894515657,17.28,0.92,2.42,73.64,49.79,67.46
1276,Tinplate,Metal,Pharmaceuticals,8.20986035683635,,0.04,4.7,89.81,118.98,55.91
1277,Kraft Paper,Fiber,Electronics,4.726135047587582,27.63,0.66,0.681297272140368,93.79,56.89,
1278,Bioplastic PLA,Bioplastic,Electronics,6.973325186534293,7.67,0.89,2.4338782434329786,44.2,126.48,38.93
1279,Glass,Glass,Automotive,7.284991085803027,27.6,0.09,1.2511733739018822,90.33,80.26,39.22
1280,Recycled PET,Plastic,Pharmaceuticals,6.997776306902712,12.83,0.28,3.332605508463022,92.46,,46.83
1281,Molded Pulp,Fiber,Cosmetics,5.854467202954357,5.21,0.71,1.022060013535623,85.06,80.97,68.72
1282,Glass,Glass,Electronics,8.404929941088207,5.48,0.08,1.66136588779319,57.95,148.29,27.14
1283,Aluminum,Metal,Electronics,9.119297366973829,16.76,0.09,11.936052652841857,59.32,159.99,43.1
1284,Steel,Metal,Electronics,8.019541694838367,20.22,0.04,2.001883806473122,62.93,222.67,
1285,HDPE,Plastic,Food,6.6529226164879836,8.78,0.27,4.88,44.2,36.57,22.42
1286,Rigid PVC,Plastic,Food,7.035423286769423,2.42,0.29,3.84,55.93,,72.12
1287,Bioplastic PHA,Bioplastic,Electronics,5.175732998289667,13.65,0.85,2.4417032281113897,61.83,72.63,85.05
1288,Recycled PET,Plastic,Automotive,6.701253862418362,28.16,0.21,2.5842228423536304,69.04,51.04,36.0
1289,Compostable Film,Bioplastic,Automotive,5.066406217582733,16.87,0.49,1.53,54.81,107.49,90.05
1290,Tinplate,Metal,Electronics,8.157156994310041,20.0,0.03,5.76,58.98,143.46,29.26
1291,Glass,Glass,E-commerce,7.793846552403192,5.03,0.04,1.308409523789538,41.19,82.02,51.82
1292,Molded Pulp,Fiber,Retail,4.398147262129181,5.22,0.46,0.838270972978154,65.29,66.08,80.65
1293,Recycled PET,Plastic,Cosmetics,7.135081696523116,10.31,0.37,2.8121114110213776,68.93,96.27,71.12
1294,Corrugated Cardboard,Fiber,Cosmetics,6.068394907411797,9.46,0.45,0.707901530224941,46.02,85.23,78.31
1295,Rigid PVC,Plastic,Food,7.601173398218165,1.23,0.34,4.0,81.23,37.34,50.85
1296,Paperboard,Fiber,E-commerce,4.60045073273443,12.82,0.87,0.9875980397506079,43.82,,10.59
1297,Recycled PET,Plastic,E-commerce,6.33496516451814,11.23,0.31,2.812557218615006,47.05,60.05,34.43
1298,Recycled PET,Plastic,Retail,6.2091356806688,10.89,0.29,3.1428527189073048,82.91,,53.08
1299,Glass,Glass,Cosmetics,8.272860499087273,9.78,0.04,1.6669199695500685,73.79,88.52,85.29
1300,Bioplastic PHA,Bioplastic,Automotive,6.412951452973802,25.18,0.97,1.660662025468636,74.62,87.06,
1301,Molded Pulp,Fiber,Food,4.094758434476926,5.31,0.46,0.8116332745460456,82.8,79.06,86.48
1302,Molded Pulp,Fiber,Retail,6.808636738731069,17.58,0.58,0.7815344281219662,65.25,46.17,56.81
1303,HDPE,Plastic,Cosmetics,6.103942567302945,11.18,0.13,4.65,57.97,97.42,15.61
1304,Molded Pulp,Fiber,Retail,5.623889005903211,6.16,0.43,0.7362366856934104,89.32,49.07,88.57
1305,Paperboard,Fiber,Food,6.127181558352749,3.67,0.61,0.6403533075393174,92.26,97.88,86.17
1306,Glass,Glass,Pharmaceuticals,8.741938247492172,8.82,0.09,1.2739583830677708,79.32,137.26,19.49
1307,Bioplastic PHA,Bioplastic,Automotive,6.428173864264855,27.56,0.69,1.4053715381961749,74.43,110.36,49.6
1308,Rigid PVC,Plastic,Cosmetics,7.603456166139583,5.31,0.3,2.64,72.7,28.96,90.4
1309,Corrugated Cardboard,Fiber,E-commerce,5.018350577628418,18.62,0.65,1.276492170106485,41.4,37.57,64.96
1310,Tinplate,Metal,Retail,9.629650227493025,18.75,0.06,5.6,63.04,131.83,87.01
1311,Paperboard,Fiber,Electronics,4.240344539154026,5.16,0.47,0.9903961783750308,41.38,45.72,32.3
1312,Glass,Glass,Automotive,8.789633312121055,19.77,0.06,1.277821631224406,63.5,116.52,66.42
1313,Bioplastic PLA,Bioplastic,Pharmaceuticals,6.095184752307473,18.78,0.83,1.8707014014905439,49.74,86.15,48.65
1314,Recycled PET,Plastic,Food,7.634595539924987,1.67,0.37,2.208795052018543,97.57,71.15,89.3
1315,HDPE,Plastic,Food,6.9046365690366,6.12,0.21,4.84,65.06,58.49,45.15
1316,Compostable Film,Bioplastic,Automotive,6.28715539039305,10.96,0.93,1.89,74.16,55.31,5.3
1317,Steel,Metal,Automotive,9.052805321872226,11.98,0.09,2.110830624441542,51.87,127.23,6.26
1318,Aluminum,Metal,Pharmaceuticals,9.463179043510664,13.05,0.02,10.504937285684255,67.6,243.15,27.26
1319,Glass,Glass,Electronics,7.163259964061179,12.45,0.05,1.391118265433961,86.32,109.2,70.29
1320,Compostable Film,Bioplastic,Food,5.120704167981128,2.74,0.93,2.62,96.14,92.57,70.47
1321,Recycled PET,Plastic,Pharmaceuticals,6.494206468020293,9.98,0.15,2.602668200981486,45.58,63.03,
1322,Paperboard,Fiber,Cosmetics,4.478634040339565,4.09,0.73,1.2956938722297888,94.53,78.59,92.53
1323,Kraft Paper,Fiber,Automotive,6.615350699776605,13.91,0.41,1.216220333504249,79.37,30.8,50.81
1324,Compostable Film,Bioplastic,Food,5.438427974716088,4.55,0.62,1.91,50.27,109.74,37.77
1325,Bioplastic PHA,Bioplastic,Food,6.951730511638263,6.49,0.62,1.93510893723916,85.02,93.51,25.23
1326,Bioplastic PHA,Bioplastic,E-commerce,5.673791583542213,,0.54,1.8540660417734243,66.19,103.76,83.94
1327,Aluminum,Metal,Electronics,8.364235831377398,11.54,0.07,10.482641919298336,82.03,142.73,72.72
1328,Compostable Film,Bioplastic,E-commerce,6.579397014284958,10.98,0.43,1.37,94.2,147.45,71.58
1329,Corrugated Cardboard,Fiber,Cosmetics,5.976123326502629,13.62,0.47,0.7409184754757032,53.04,99.97,49.62
1330,Bioplastic PHA,Bioplastic,E-commerce,5.996391432906278,18.0,0.56,1.592706614896478,86.77,58.06,44.83
1331,Kraft Paper,Fiber,Retail,5.666090652812894,10.67,0.59,0.6276216730236295,78.82,66.93,25.9
1332,HDPE,Plastic,E-commerce,7.438403556544528,11.16,0.23,3.44,81.02,70.45,22.66
1333,Compostable Film,Bioplastic,Automotive,5.4569094826625975,10.37,0.82,2.29,63.83,97.83,90.25
1334,Tinplate,Metal,Retail,9.992667832113483,3.15,0.02,4.6,71.28,216.49,33.91
1335,Recycled PET,Plastic,Cosmetics,7.949586324293566,6.58,0.38,2.7133190562302403,49.04,75.0,69.98
1336,Compostable Film,Bioplastic,Food,6.300651372693874,4.67,0.46,2.63,78.0,95.79,35.87
1337,Rigid PVC,Plastic,Electronics,6.3990849018582905,29.23,0.16,2.65,95.78,,76.7
1338,Recycled PET,Plastic,Retail,7.360456484862583,9.17,0.33,2.814536875936495,63.3,81.92,52.04
1339,Bioplastic PHA,Bioplastic,Automotive,5.144396817958352,12.65,0.81,1.3416246041548143,96.79,118.31,49.39
1340,Kraft Paper,Fiber,E-commerce,4.091957506617418,10.09,0.57,1.2748201930158598,84.28,55.97,55.11
1341,Glass,Glass,Food,7.515365777022428,2.04,0.07,1.7275636887497936,87.37,103.55,23.45
1342,Kraft Paper,Fiber,Food,5.3878688702179485,6.6,0.75,1.105500264819134,92.79,37.37,45.48
1343,LDPE,Plastic,Cosmetics,7.736545010816761,18.78,0.21,2.7,62.46,64.02,51.23
1344,LDPE,Plastic,Cosmetics,7.4543381395326165,7.12,0.35,2.7,89.62,18.27,80.1
1345,Glass,Glass,Pharmaceuticals,8.485413042399962,3.19,0.02,1.4267093030122902,58.12,141.73,57.99
1346,Aluminum,Metal,Pharmaceuticals,8.850986668896152,12.96,0.04,11.47987663859074,64.04,226.32,25.7
1347,HDPE,Plastic,E-commerce,6.691869985093926,5.64,0.37,4.65,44.45,19.57,49.57
1348,Paperboard,Fiber,Pharmaceuticals,5.113116288953808,14.9,0.76,0.691456640676424,41.47,77.51,24.33
1349,Molded Pulp,Fiber,Retail,6.962948691208173,,0.92,1.1533568559924197,61.55,28.8,74.76
1350,Rigid PVC,Plastic,Retail,6.080218382824965,12.65,0.36,3.7,40.17,,34.14
1351,Aluminum,Metal,Food,9.734062992244898,9.54,0.08,8.499283255867393,92.54,247.25,36.51
1352,Kraft Paper,Fiber,Pharmaceuticals,5.736026225717181,5.37,0.42,1.155947463784584,93.69,,41.7
1353,Paperboard,Fiber,Pharmaceuticals,5.315846257568771,9.11,0.85,0.7930372977759499,93.72,44.1,20.62
1354,Paperboard,Fiber,Automotive,6.17577298124541,24.43,0.48,1.2139634067127323,63.87,24.29,88.04
1355,Compostable Film,Bioplastic,Food,5.973337882849406,7.63,0.67,2.14,80.17,105.14,84.08
1356,Rigid PVC,Plastic,Food,7.746846476163321,,0.11,2.61,90.46,71.06,64.45
1357,HDPE,Plastic,Electronics,7.8014037280225175,19.91,0.35,4.39,83.67,56.61,85.17
1358,HDPE,Plastic,Cosmetics,6.843441853746911,11.84,0.25,3.06,71.6,22.65,83.27
1359,Kraft Paper,Fiber,Cosmetics,4.830483391705155,3.66,0.54,1.2608294656777785,62.92,51.97,82.46
1360,Kraft Paper,Fiber,Pharmaceuticals,5.777050985780087,18.06,0.42,0.704157178583581,42.93,69.93,
1361,Molded Pulp,Fiber,E-commerce,6.7370900368500735,17.16,0.68,0.9238729235457754,81.0,54.04,22.19
1362,Molded Pulp,Fiber,E-commerce,4.631986567017,3.54,0.46,1.2866911647138797,76.57,57.69,11.21
1363,Glass,Glass,Cosmetics,8.245933167126966,6.67,0.01,1.3867259487785173,66.75,117.34,49.13
1364,Glass,Glass,Retail,8.263120440185041,15.81,0.07,1.690838018011636,90.22,95.86,
1365,Kraft Paper,Fiber,Pharmaceuticals,6.199339067245843,6.55,0.62,1.012112065491924,54.59,34.48,69.86
1366,Tinplate,Metal,E-commerce,8.26313537025452,5.99,0.01,4.6,53.02,182.8,37.16
1367,LDPE,Plastic,Cosmetics,7.431649929364177,9.99,0.34,2.53,71.77,76.9,24.52
1368,Tinplate,Metal,Pharmaceuticals,9.818065041331282,9.95,0.05,4.76,65.52,170.54,74.25
1369,Molded Pulp,Fiber,Pharmaceuticals,4.539049326610726,14.4,0.84,0.8627309355437214,67.29,29.03,53.3
1370,Steel,Metal,Pharmaceuticals,8.475086649847755,2.2,0.01,2.000048488868109,44.17,106.91,36.77
1371,Tinplate,Metal,Automotive,9.94279018808328,18.2,0.06,4.05,92.07,177.92,47.01
1372,Corrugated Cardboard,Fiber,Pharmaceuticals,4.54293085812847,9.62,0.5,0.742256163760261,63.39,,90.49
1373,Steel,Metal,Pharmaceuticals,9.708770186739159,8.63,0.06,2.333258733964388,91.56,196.24,62.92
1374,LDPE,Plastic,Food,6.98455571289607,4.69,0.36,4.36,95.04,94.61,39.41
1375,Bioplastic PHA,Bioplastic,Food,5.494462148806354,6.95,0.62,1.5798107602345417,47.05,52.8,23.4
1376,Kraft Paper,Fiber,E-commerce,6.612249703817534,4.65,0.5,0.9578928235405257,85.36,83.11,19.58
1377,HDPE,Plastic,Pharmaceuticals,6.890610510005331,6.31,0.29,2.95,83.9,14.29,91.32
1378,Bioplastic PLA,Bioplastic,Retail,6.029634707859381,17.03,0.86,1.7384882200017728,70.97,46.78,23.79
1379,Tinplate,Metal,Food,8.718466738799531,7.46,0.09,5.39,94.54,183.18,59.02
1380,Glass,Glass,E-commerce,8.185901702869854,7.86,0.02,1.461823223386505,73.01,125.91,34.32
1381,Molded Pulp,Fiber,Retail,4.4905716177550685,18.54,0.81,1.2059040019371867,88.39,41.65,10.66
1382,Steel,Metal,Electronics,8.782163073303522,19.23,0.07,2.486517540508401,57.51,176.86,
1383,Bioplastic PHA,Bioplastic,Automotive,6.938824644670575,,0.4,1.6113763128607255,54.85,,87.04
1384,Glass,Glass,E-commerce,7.516266865402255,2.69,0.03,1.6620151376850425,57.05,86.83,9.72
1385,Paperboard,Fiber,Automotive,5.970209993623877,11.31,0.64,1.1351694562583023,93.08,47.21,43.12
1386,Rigid PVC,Plastic,Cosmetics,6.65038012844939,13.46,0.22,3.25,78.14,85.12,
1387,Molded Pulp,Fiber,Retail,6.320419377059801,10.33,0.73,1.0014702660189012,41.12,55.18,57.95
1388,Molded Pulp,Fiber,Pharmaceuticals,4.39262098215505,15.92,0.68,1.2692330005283532,60.94,86.7,54.84
1389,Tinplate,Metal,Electronics,9.93964209015709,27.54,0.03,5.9,41.44,156.53,85.62
1390,Bioplastic PHA,Bioplastic,Automotive,5.9075790827672785,16.05,0.77,1.3007117732926041,82.15,138.44,65.68
1391,Kraft Paper,Fiber,E-commerce,4.708151390039392,6.76,0.49,0.676484947216735,72.68,20.24,17.49
1392,Rigid PVC,Plastic,E-commerce,6.146993494660025,12.88,0.35,4.4,55.22,32.08,91.92
1393,Glass,Glass,E-commerce,7.339515810175081,5.6,0.09,1.6831695735643377,65.54,164.85,57.89
1394,Bioplastic PHA,Bioplastic,Food,6.039547897112035,7.58,0.43,1.6587247249506225,66.57,54.5,64.79
1395,Corrugated Cardboard,Fiber,Food,5.011009529293859,2.78,0.73,1.1928781979449423,41.34,14.6,90.88
1396,Steel,Metal,Pharmaceuticals,9.65776673176522,3.22,0.01,2.4251631436367904,66.96,242.74,90.04
1397,Paperboard,Fiber,Cosmetics,5.292662570985418,10.19,0.61,0.64372031553335,74.97,,
1398,Bioplastic PHA,Bioplastic,Electronics,5.49742854517526,12.84,0.67,2.325197144479091,88.54,43.04,80.06
1399,Kraft Paper,Fiber,E-commerce,5.8514349598120905,8.12,0.7,0.9138233387585956,49.14,63.13,71.87
1400,Compostable Film,Bioplastic,Food,6.413554433770892,4.45,0.92,1.73,95.19,,18.04
1401,Bioplastic PHA,Bioplastic,E-commerce,5.3340838158018995,9.07,0.4,1.7656487335063482,74.66,127.92,17.0
1402,Tinplate,Metal,Cosmetics,8.335238432576634,,0.06,5.54,64.87,213.77,38.46
1403,Tinplate,Metal,Cosmetics,8.073342853867086,9.55,0.1,4.7,93.46,239.94,26.77
1404,Compostable Film,Bioplastic,E-commerce,6.472804030131281,18.52,0.67,2.49,67.08,65.06,22.94
1405,Paperboard,Fiber,Cosmetics,5.991413582865415,12.89,0.81,1.0386147577652471,67.92,14.0,78.58
1406,Tinplate,Metal,Retail,8.949261751499627,2.2,0.02,5.31,75.5,218.18,27.85
1407,Tinplate,Metal,Food,9.688340897938394,3.91,0.05,4.29,66.25,232.18,42.91
1408,Bioplastic PLA,Bioplastic,Retail,6.611340305900106,5.45,0.75,2.3895739100951303,63.12,,42.5
1409,Steel,Metal,Automotive,9.170708728793505,18.32,0.03,1.8133812661008348,61.79,213.68,52.72
1410,Tinplate,Metal,E-commerce,9.736542561026518,18.95,0.05,5.66,61.17,115.03,65.63
1411,Bioplastic PLA,Bioplastic,E-commerce,5.411682420073537,5.47,0.78,1.7152652024767256,66.94,,50.7
1412,Tinplate,Metal,Retail,8.223839238795456,,0.08,4.59,71.61,133.58,44.95
1413,Kraft Paper,Fiber,Cosmetics,4.809248834550969,9.46,0.41,1.0814054297013924,50.11,65.97,7.25
1414,Bioplastic PHA,Bioplastic,Pharmaceuticals,5.11417371217863,3.81,0.65,2.0840604365473427,92.5,135.63,26.39
1415,LDPE,Plastic,Electronics,7.062339056002064,11.98,0.38,4.21,55.22,68.05,81.37
1416,HDPE,Plastic,Food,7.873211384589923,2.39,0.35,3.85,52.93,46.64,93.92
1417,LDPE,Plastic,Automotive,6.078687081337019,12.3,0.23,3.16,44.12,58.8,85.03
1418,Paperboard,Fiber,Pharmaceuticals,4.36632974203008,12.32,0.97,1.0847727020759756,79.99,97.13,76.9
1419,HDPE,Plastic,Food,6.904398056566871,9.69,0.25,2.78,66.6,72.73,94.78
1420,Bioplastic PLA,Bioplastic,Pharmaceuticals,6.86775003505581,17.83,0.61,1.2016526941121828,95.04,93.73,50.25
1421,Aluminum,Metal,Cosmetics,8.6323122099535,18.76,0.04,9.197582353486725,50.1,156.72,77.35
1422,Rigid PVC,Plastic,Retail,7.014469617376784,9.26,0.31,3.77,86.63,74.13,38.11
1423,Kraft Paper,Fiber,Cosmetics,4.124718577151176,12.0,0.81,0.8511008677919094,44.85,91.11,16.35
1424,Molded Pulp,Fiber,Automotive,4.445029602886267,22.91,0.73,1.1631060453756534,59.67,50.68,14.18
1425,Compostable Film,Bioplastic,Retail,6.973260245917694,7.43,0.77,1.09,47.06,135.17,55.97
1426,Aluminum,Metal,Retail,9.93023739287209,10.35,0.08,9.115039489658212,52.92,150.65,49.13
1427,Tinplate,Metal,E-commerce,8.009879961868819,6.57,0.09,4.86,86.89,,5.35
1428,LDPE,Plastic,Retail,7.903623570846478,15.58,0.18,3.61,45.05,35.8,75.33
1429,Molded Pulp,Fiber,Food,5.917359813446501,9.26,0.81,0.7474934747070422,46.32,32.57,85.51
1430,Tinplate,Metal,E-commerce,9.735836589040044,13.95,0.04,4.09,85.5,201.81,47.55
1431,Rigid PVC,Plastic,Automotive,6.909479711267718,15.89,0.36,4.49,69.87,21.77,24.36
1432,Aluminum,Metal,E-commerce,9.031192057158501,17.06,0.09,11.829792076152385,61.9,,36.63
1433,Glass,Glass,Retail,7.977693160513841,8.94,0.09,1.0070906280907752,51.98,196.38,7.25
1434,Steel,Metal,Retail,9.333728515092208,2.67,0.09,2.498474598977385,72.0,141.11,10.87
1435,Tinplate,Metal,Food,8.279302509512625,1.64,0.08,4.97,59.89,162.76,88.61
1436,Compostable Film,Bioplastic,Retail,5.059947179745356,14.59,0.41,2.71,80.28,124.49,80.24
1437,Corrugated Cardboard,Fiber,Automotive,4.923789824773573,27.71,0.93,1.073774909200177,62.21,57.38,
1438,Paperboard,Fiber,Cosmetics,6.11404228820994,8.86,0.7,1.1799285096143821,84.2,48.64,9.89
1439,Corrugated Cardboard,Fiber,Food,4.605560356368845,8.32,0.63,0.8062335774423353,91.72,92.24,24.42
1440,LDPE,Plastic,Food,7.346864866649835,7.26,0.39,2.69,41.65,89.57,72.33
1441,Recycled PET,Plastic,Electronics,7.939824092214541,,0.15,2.02147291650059,73.57,42.79,12.23
1442,Paperboard,Fiber,Food,4.2817021473682555,7.74,0.57,1.1165086629930712,46.87,78.05,13.83
1443,Kraft Paper,Fiber,Pharmaceuticals,6.017806354675379,5.12,0.57,1.183901217900473,91.34,14.04,20.13
1444,Molded Pulp,Fiber,Pharmaceuticals,5.3312506579137136,19.46,0.73,1.1183332923674634,97.1,60.13,
1445,Kraft Paper,Fiber,Food,6.6044267631325155,6.35,0.44,0.699995201110587,51.42,11.43,53.32
1446,Paperboard,Fiber,Cosmetics,4.531449368342158,9.25,0.45,1.1273995455798784,54.66,38.03,15.9
1447,Rigid PVC,Plastic,Pharmaceuticals,7.385251904452329,12.3,0.27,3.53,51.17,77.06,16.44
1448,Glass,Glass,Cosmetics,8.67623057929622,5.76,0.03,1.6151382256861129,66.06,165.03,61.11
1449,Rigid PVC,Plastic,Electronics,7.889228438948047,12.32,0.2,3.59,57.83,98.64,78.26
1450,Corrugated Cardboard,Fiber,E-commerce,6.049744084868937,2.77,0.55,1.0609783609690384,70.93,87.22,71.31
1451,Corrugated Cardboard,Fiber,Electronics,5.491524292025282,17.7,0.89,1.1362811529569103,92.76,55.83,67.48
1452,Glass,Glass,Cosmetics,8.235694480402428,6.48,0.04,1.6767371517421856,54.91,86.26,5.92
1453,Corrugated Cardboard,Fiber,Cosmetics,6.606714953436155,3.99,0.54,1.0295228799662208,97.23,37.54,
1454,Bioplastic PHA,Bioplastic,Food,6.141219493277659,2.97,0.58,1.1329070709545186,80.86,118.34,13.52
1455,LDPE,Plastic,Electronics,6.060774119393674,21.49,0.17,3.56,89.08,70.32,70.95
1456,HDPE,Plastic,Cosmetics,7.861897391013955,15.66,0.12,4.18,97.84,80.22,31.15
1457,Steel,Metal,Retail,9.379053502063122,18.13,0.06,2.1413394667670476,49.3,207.32,
1458,Glass,Glass,Cosmetics,8.353026771554493,15.62,0.04,1.062119467737284,87.35,106.64,35.86
1459,Tinplate,Metal,Pharmaceuticals,8.431350304795433,3.66,0.04,5.17,92.75,128.27,77.54
1460,Tinplate,Metal,Food,9.317770940465314,3.19,0.09,4.4,85.64,169.27,94.92
1461,Compostable Film,Bioplastic,Retail,5.787728811308317,17.67,0.78,2.69,55.15,,60.43
1462,Corrugated Cardboard,Fiber,Automotive,5.953698931124476,20.53,0.62,0.8852801217227015,41.77,97.29,88.22
1463,Steel,Metal,Retail,8.213186060615982,11.57,0.1,2.0849745423879393,85.83,161.1,55.79
1464,HDPE,Plastic,Automotive,7.315690609206072,22.53,0.35,,67.81,62.61,93.98
1465,HDPE,Plastic,Pharmaceuticals,7.998827451541333,15.08,0.31,4.29,66.36,,47.11
1466,LDPE,Plastic,Electronics,6.096424077721112,8.86,0.37,3.19,48.03,20.78,68.0
1467,Bioplastic PLA,Bioplastic,E-commerce,6.954348368442634,4.14,0.91,1.0990147662103624,95.61,88.62,63.01
1468,HDPE,Plastic,E-commerce,6.813815921445741,9.99,0.12,4.49,53.97,51.45,48.26
1469,HDPE,Plastic,Pharmaceuticals,7.741506900674518,14.45,0.3,3.82,45.57,46.18,91.16
1470,Molded Pulp,Fiber,Pharmaceuticals,6.34715645217482,6.1,0.46,0.8441743737786356,89.68,74.97,84.55
1471,Kraft Paper,Fiber,Food,5.701048782960004,2.03,0.43,0.6776986691539204,54.09,76.09,66.76
1472,Bioplastic PHA,Bioplastic,Electronics,6.476898418502653,7.56,0.84,2.2123528150138334,58.76,134.23,58.43
1473,Paperboard,Fiber,Cosmetics,6.635546683904044,16.68,0.81,1.2633816181751296,62.0,79.45,51.61
1474,Rigid PVC,Plastic,Retail,6.808280643302066,18.49,0.18,2.97,55.15,77.62,38.31
1475,Recycled PET,Plastic,Cosmetics,6.654066323126477,11.88,0.32,2.108474712886908,47.63,14.44,67.49
1476,Paperboard,Fiber,Cosmetics,6.002780156690754,14.21,0.97,1.268580645104191,93.0,97.1,81.24
1477,Aluminum,Metal,Electronics,9.615691883882517,18.7,0.05,10.09030639734698,45.8,138.66,
1478,Corrugated Cardboard,Fiber,Food,6.286855404329847,4.48,0.77,0.8096959745677117,89.92,,87.53
1479,Rigid PVC,Plastic,E-commerce,7.595627297717269,4.55,0.1,3.83,46.22,45.26,58.03
1480,Glass,Glass,Cosmetics,7.871166629625866,15.94,0.09,1.0614896602209307,49.02,195.2,8.4
1481,Aluminum,Metal,Automotive,9.635668432350043,16.15,0.09,10.00249707228167,77.95,112.0,26.81
1482,Tinplate,Metal,Food,8.240418110741217,9.35,0.04,5.74,66.04,246.89,91.39
1483,Glass,Glass,Automotive,8.0889781959217,26.95,0.02,1.635612435592599,44.22,180.41,20.71
1484,Kraft Paper,Fiber,Automotive,4.017275981494365,21.54,0.91,1.0949605340866888,65.49,15.44,72.42
1485,Tinplate,Metal,Cosmetics,8.64917165980054,6.55,0.1,4.06,95.57,132.51,9.39
1486,HDPE,Plastic,Pharmaceuticals,6.732923069742796,15.54,0.16,2.99,77.27,51.23,76.31
1487,Kraft Paper,Fiber,Cosmetics,5.188518074827766,15.15,1.0,0.6351582080247816,53.45,19.74,62.68
1488,Molded Pulp,Fiber,Retail,6.086401620069586,15.08,0.71,0.6510312847575325,63.45,30.37,6.56
1489,Glass,Glass,Food,7.777116202540691,2.87,0.01,1.3222986261061096,41.84,160.91,41.13
1490,Steel,Metal,Automotive,8.897387245245062,29.45,0.01,2.0067033458335604,54.26,171.51,87.84
1491,Bioplastic PLA,Bioplastic,Automotive,5.475088261748655,10.48,0.86,1.3485764845840718,76.28,45.69,23.99
1492,Paperboard,Fiber,Cosmetics,5.119755374888021,13.29,0.74,0.7967031492360995,71.86,34.57,27.01
1493,Bioplastic PHA,Bioplastic,Food,5.454539254526303,6.55,0.51,2.205224114945327,90.64,121.7,64.35
1494,Bioplastic PHA,Bioplastic,Food,5.146391847536887,9.82,0.88,2.393842080447781,89.16,123.48,31.74
1495,Bioplastic PHA,Bioplastic,Food,6.206897186762756,2.0,0.83,1.6076540417913496,87.56,149.52,11.9
1496,Steel,Metal,Cosmetics,9.336425597110033,17.07,0.09,2.434277701492748,87.76,123.14,35.08
1497,Paperboard,Fiber,Cosmetics,5.858471038028844,12.43,0.75,0.8250469908735174,86.15,66.85,33.6
1498,Paperboard,Fiber,Electronics,5.390482131401717,13.69,0.86,0.9335058904406541,45.95,86.7,59.12
1499,Compostable Film,Bioplastic,Pharmaceuticals,5.759571560358459,5.15,0.68,2.3,41.64,41.64,16.65
1500,Glass,Glass,Electronics,8.726667299143651,28.08,0.01,1.1808231982527997,52.48,118.88,51.75
634,Molded Pulp,Fiber,E-commerce,5.557245355408654,11.28,0.46,1.0483332295230907,92.56,76.91,52.95
57,Rigid PVC,Plastic,Food,6.958363755259462,1.51,0.14,2.79,77.65,77.14,57.5
1246,Bioplastic PLA,Bioplastic,Pharmaceuticals,5.051284131612872,19.61,0.98,2.468471672762213,55.4,73.29,29.19
1307,Bioplastic PHA,Bioplastic,Automotive,5.682495655252312,27.56,0.69,1.9052396440650678,74.43,110.36,49.6
1032,Bioplastic PHA,Bioplastic,E-commerce,5.760391237571714,4.85,0.89,1.5367211261703233,53.54,89.87,51.54
268,LDPE,Plastic,Cosmetics,6.797645561793801,6.57,0.11,4.35,46.17,38.34,5.34
1250,HDPE,Plastic,Retail,7.160344738454665,4.62,0.35,2.54,77.47,49.13,23.07
891,Aluminum,Metal,E-commerce,9.067205093453756,4.65,0.06,10.591269783962113,81.45,240.66,87.1
88,Bioplastic PLA,Bioplastic,Electronics,6.215810185586889,5.07,0.47,1.1843810176980814,75.15,127.37,14.6
1240,Compostable Film,Bioplastic,Retail,6.529766523084256,13.15,0.54,1.0,83.91,148.37,77.89
414,Bioplastic PHA,Bioplastic,E-commerce,6.625971477432187,4.82,0.68,2.332988620398098,55.71,62.25,33.24
775,Tinplate,Metal,Food,9.43624615245299,8.52,0.1,5.55,76.07,,81.45
1230,Compostable Film,Bioplastic,Food,6.91104739190987,4.26,0.84,2.2,50.3,73.41,35.31
219,Molded Pulp,Fiber,Electronics,4.054697748029085,26.49,0.64,0.9521587655458854,47.72,19.19,64.28
1027,Recycled PET,Plastic,Cosmetics,6.391555971367092,3.07,0.13,2.674024613059463,59.78,58.92,69.05
597,Molded Pulp,Fiber,Food,4.0226886249344265,3.79,0.7,1.0101053519174634,82.89,,19.02
1489,Glass,Glass,Food,8.294949428309206,2.87,0.01,1.499827090231522,41.84,160.91,41.13
